line	rxn	mol	mol_id	con_rxn	old_a	new_a
4134	elongate_1	ribosome	52	elongate_2	1.00000000e+00	2.00000000e+00
4135	elongate_2	ribosome	52	elongate_2	2.00000000e+00	1.00000000e+00
4135	elongate_2	ribosome	52	elongate_3	0.00000000e+00	1.00000000e+00
4136	terminate	ribosome	81	terminate	1.00000000e+00	0.00000000e+00
4137	initiate	ribosome	25	elongate_1	0.00000000e+00	1.00000000e+00
4138	elongate_2	ribosome	45	elongate_2	1.00000000e+00	0.00000000e+00
4138	elongate_2	ribosome	45	elongate_3	1.00000000e+00	2.00000000e+00
4139	elongate_3	ribosome	52	elongate_3	2.00000000e+00	1.00000000e+00
4139	elongate_3	ribosome	52	terminate	0.00000000e+00	1.00000000e+00
4140	elongate_1	ribosome	25	elongate_1	1.00000000e+00	0.00000000e+00
4140	elongate_1	ribosome	25	elongate_2	0.00000000e+00	1.00000000e+00
4141	elongate_2	ribosome	25	elongate_2	1.00000000e+00	0.00000000e+00
4141	elongate_2	ribosome	25	elongate_3	1.00000000e+00	2.00000000e+00
4142	initiate	ribosome	27	elongate_1	0.00000000e+00	1.00000000e+00
4143	initiate	ribosome	95	elongate_1	1.00000000e+00	2.00000000e+00
4144	elongate_3	ribosome	25	elongate_3	2.00000000e+00	1.00000000e+00
4144	elongate_3	ribosome	25	terminate	1.00000000e+00	2.00000000e+00
4145	elongate_1	ribosome	27	elongate_1	2.00000000e+00	1.00000000e+00
4145	elongate_1	ribosome	27	elongate_2	0.00000000e+00	1.00000000e+00
4146	terminate	ribosome	25	terminate	2.00000000e+00	1.00000000e+00
4147	elongate_3	ribosome	45	elongate_3	1.00000000e+00	0.00000000e+00
4147	elongate_3	ribosome	45	terminate	1.00000000e+00	2.00000000e+00
4148	elongate_1	ribosome	95	elongate_1	1.00000000e+00	0.00000000e+00
4148	elongate_1	ribosome	95	elongate_2	1.00000000e+00	2.00000000e+00
4149	terminate	ribosome	52	terminate	2.00000000e+00	1.00000000e+00
4150	elongate_2	ribosome	27	elongate_2	2.00000000e+00	1.00000000e+00
4150	elongate_2	ribosome	27	elongate_3	0.00000000e+00	1.00000000e+00
4151	elongate_3	ribosome	27	elongate_3	1.00000000e+00	0.00000000e+00
4151	elongate_3	ribosome	27	terminate	1.00000000e+00	2.00000000e+00
4152	terminate	ribosome	27	terminate	2.00000000e+00	1.00000000e+00
4153	terminate	ribosome	45	terminate	1.00000000e+00	0.00000000e+00
4154	elongate_2	ribosome	95	elongate_2	1.00000000e+00	0.00000000e+00
4154	elongate_2	ribosome	95	elongate_3	0.00000000e+00	1.00000000e+00
4155	initiate	ribosome	50	elongate_1	0.00000000e+00	1.00000000e+00
4156	elongate_3	ribosome	95	elongate_3	1.00000000e+00	0.00000000e+00
4156	elongate_3	ribosome	95	terminate	0.00000000e+00	1.00000000e+00
4157	elongate_1	ribosome	50	elongate_1	1.00000000e+00	0.00000000e+00
4157	elongate_1	ribosome	50	elongate_2	0.00000000e+00	1.00000000e+00
4158	terminate	ribosome	95	terminate	1.00000000e+00	0.00000000e+00
4159	elongate_2	ribosome	50	elongate_2	1.00000000e+00	0.00000000e+00
4159	elongate_2	ribosome	50	elongate_3	0.00000000e+00	1.00000000e+00
4160	initiate	ribosome	4	elongate_1	0.00000000e+00	1.00000000e+00
4161	elongate_3	ribosome	50	elongate_3	1.00000000e+00	0.00000000e+00
4161	elongate_3	ribosome	50	terminate	0.00000000e+00	1.00000000e+00
4162	initiate	ribosome	39	elongate_1	1.00000000e+00	2.00000000e+00
4163	initiate	ribosome	90	elongate_1	2.00000000e+00	3.00000000e+00
4164	terminate	ribosome	50	terminate	1.00000000e+00	0.00000000e+00
4165	elongate_1	ribosome	39	elongate_1	3.00000000e+00	2.00000000e+00
4165	elongate_1	ribosome	39	elongate_2	0.00000000e+00	1.00000000e+00
4166	initiate	ribosome	57	elongate_1	2.00000000e+00	3.00000000e+00
4167	elongate_1	ribosome	4	elongate_1	3.00000000e+00	2.00000000e+00
4167	elongate_1	ribosome	4	elongate_2	1.00000000e+00	2.00000000e+00
4168	elongate_1	ribosome	57	elongate_1	2.00000000e+00	1.00000000e+00
4168	elongate_1	ribosome	57	elongate_2	2.00000000e+00	3.00000000e+00
4169	initiate	ribosome	3	elongate_1	1.00000000e+00	2.00000000e+00
4170	elongate_2	ribosome	57	elongate_2	3.00000000e+00	2.00000000e+00
4170	elongate_2	ribosome	57	elongate_3	0.00000000e+00	1.00000000e+00
4171	elongate_1	ribosome	3	elongate_1	2.00000000e+00	1.00000000e+00
4171	elongate_1	ribosome	3	elongate_2	2.00000000e+00	3.00000000e+00
4172	elongate_3	ribosome	57	elongate_3	1.00000000e+00	0.00000000e+00
4172	elongate_3	ribosome	57	terminate	0.00000000e+00	1.00000000e+00
4174	elongate_2	ribosome	3	elongate_2	3.00000000e+00	2.00000000e+00
4174	elongate_2	ribosome	3	elongate_3	0.00000000e+00	1.00000000e+00
4175	elongate_2	ribosome	4	elongate_2	2.00000000e+00	1.00000000e+00
4175	elongate_2	ribosome	4	elongate_3	1.00000000e+00	2.00000000e+00
4176	elongate_3	ribosome	4	elongate_3	2.00000000e+00	1.00000000e+00
4176	elongate_3	ribosome	4	terminate	1.00000000e+00	2.00000000e+00
4177	elongate_2	ribosome	39	elongate_2	1.00000000e+00	0.00000000e+00
4177	elongate_2	ribosome	39	elongate_3	1.00000000e+00	2.00000000e+00
4178	elongate_3	ribosome	39	elongate_3	2.00000000e+00	1.00000000e+00
4178	elongate_3	ribosome	39	terminate	2.00000000e+00	3.00000000e+00
4179	terminate	ribosome	4	terminate	3.00000000e+00	2.00000000e+00
4180	elongate_1	ribosome	90	elongate_1	1.00000000e+00	0.00000000e+00
4180	elongate_1	ribosome	90	elongate_2	0.00000000e+00	1.00000000e+00
4181	initiate	ribosome	100	elongate_1	0.00000000e+00	1.00000000e+00
4182	elongate_1	ribosome	100	elongate_1	1.00000000e+00	0.00000000e+00
4182	elongate_1	ribosome	100	elongate_2	1.00000000e+00	2.00000000e+00
4183	terminate	ribosome	57	terminate	2.00000000e+00	1.00000000e+00
4184	elongate_2	ribosome	100	elongate_2	2.00000000e+00	1.00000000e+00
4184	elongate_2	ribosome	100	elongate_3	1.00000000e+00	2.00000000e+00
4185	elongate_3	ribosome	100	elongate_3	2.00000000e+00	1.00000000e+00
4185	elongate_3	ribosome	100	terminate	1.00000000e+00	2.00000000e+00
4186	terminate	ribosome	39	terminate	2.00000000e+00	1.00000000e+00
4187	elongate_2	ribosome	90	elongate_2	1.00000000e+00	0.00000000e+00
4187	elongate_2	ribosome	90	elongate_3	1.00000000e+00	2.00000000e+00
4188	initiate	ribosome	46	elongate_1	0.00000000e+00	1.00000000e+00
4189	elongate_3	ribosome	90	elongate_3	2.00000000e+00	1.00000000e+00
4189	elongate_3	ribosome	90	terminate	1.00000000e+00	2.00000000e+00
4190	terminate	ribosome	100	terminate	2.00000000e+00	1.00000000e+00
4191	terminate	ribosome	90	terminate	1.00000000e+00	0.00000000e+00
4192	initiate	ribosome	30	elongate_1	1.00000000e+00	2.00000000e+00
4193	elongate_1	ribosome	30	elongate_1	2.00000000e+00	1.00000000e+00
4193	elongate_1	ribosome	30	elongate_2	0.00000000e+00	1.00000000e+00
4194	elongate_2	ribosome	30	elongate_2	1.00000000e+00	0.00000000e+00
4194	elongate_2	ribosome	30	elongate_3	1.00000000e+00	2.00000000e+00
4195	initiate	ribosome	31	elongate_1	1.00000000e+00	2.00000000e+00
4196	elongate_1	ribosome	31	elongate_1	2.00000000e+00	1.00000000e+00
4196	elongate_1	ribosome	31	elongate_2	0.00000000e+00	1.00000000e+00
4197	elongate_3	ribosome	3	elongate_3	2.00000000e+00	1.00000000e+00
4197	elongate_3	ribosome	3	terminate	0.00000000e+00	1.00000000e+00
4198	elongate_2	ribosome	31	elongate_2	1.00000000e+00	0.00000000e+00
4198	elongate_2	ribosome	31	elongate_3	1.00000000e+00	2.00000000e+00
4199	terminate	ribosome	3	terminate	1.00000000e+00	0.00000000e+00
4200	elongate_1	ribosome	46	elongate_1	1.00000000e+00	0.00000000e+00
4200	elongate_1	ribosome	46	elongate_2	0.00000000e+00	1.00000000e+00
4201	elongate_2	ribosome	46	elongate_2	1.00000000e+00	0.00000000e+00
4201	elongate_2	ribosome	46	elongate_3	2.00000000e+00	3.00000000e+00
4202	initiate	ribosome	77	elongate_1	0.00000000e+00	1.00000000e+00
4203	elongate_1	ribosome	77	elongate_1	1.00000000e+00	0.00000000e+00
4203	elongate_1	ribosome	77	elongate_2	0.00000000e+00	1.00000000e+00
4204	elongate_3	ribosome	46	elongate_3	3.00000000e+00	2.00000000e+00
4204	elongate_3	ribosome	46	terminate	0.00000000e+00	1.00000000e+00
4205	elongate_3	ribosome	31	elongate_3	2.00000000e+00	1.00000000e+00
4205	elongate_3	ribosome	31	terminate	1.00000000e+00	2.00000000e+00
4206	terminate	ribosome	31	terminate	2.00000000e+00	1.00000000e+00
4207	initiate	ribosome	53	elongate_1	0.00000000e+00	1.00000000e+00
4208	terminate	ribosome	46	terminate	1.00000000e+00	0.00000000e+00
4209	initiate	ribosome	3	elongate_1	1.00000000e+00	2.00000000e+00
4210	initiate	ribosome	55	elongate_1	2.00000000e+00	3.00000000e+00
4211	elongate_1	ribosome	3	elongate_1	3.00000000e+00	2.00000000e+00
4211	elongate_1	ribosome	3	elongate_2	1.00000000e+00	2.00000000e+00
4212	elongate_3	ribosome	30	elongate_3	1.00000000e+00	0.00000000e+00
4212	elongate_3	ribosome	30	terminate	0.00000000e+00	1.00000000e+00
4213	terminate	ribosome	30	terminate	1.00000000e+00	0.00000000e+00
4214	elongate_2	ribosome	77	elongate_2	2.00000000e+00	1.00000000e+00
4214	elongate_2	ribosome	77	elongate_3	0.00000000e+00	1.00000000e+00
4215	initiate	ribosome	43	elongate_1	2.00000000e+00	3.00000000e+00
4216	elongate_3	ribosome	77	elongate_3	1.00000000e+00	0.00000000e+00
4216	elongate_3	ribosome	77	terminate	0.00000000e+00	1.00000000e+00
4217	elongate_1	ribosome	53	elongate_1	3.00000000e+00	2.00000000e+00
4217	elongate_1	ribosome	53	elongate_2	1.00000000e+00	2.00000000e+00
4218	initiate	ribosome	83	elongate_1	2.00000000e+00	3.00000000e+00
4219	elongate_1	ribosome	55	elongate_1	3.00000000e+00	2.00000000e+00
4219	elongate_1	ribosome	55	elongate_2	2.00000000e+00	3.00000000e+00
4220	elongate_1	ribosome	83	elongate_1	2.00000000e+00	1.00000000e+00
4220	elongate_1	ribosome	83	elongate_2	3.00000000e+00	4.00000000e+00
4221	elongate_2	ribosome	55	elongate_2	4.00000000e+00	3.00000000e+00
4221	elongate_2	ribosome	55	elongate_3	0.00000000e+00	1.00000000e+00
4222	elongate_1	ribosome	43	elongate_1	1.00000000e+00	0.00000000e+00
4222	elongate_1	ribosome	43	elongate_2	3.00000000e+00	4.00000000e+00
4223	elongate_2	ribosome	3	elongate_2	4.00000000e+00	3.00000000e+00
4223	elongate_2	ribosome	3	elongate_3	1.00000000e+00	2.00000000e+00
4224	elongate_2	ribosome	43	elongate_2	3.00000000e+00	2.00000000e+00
4224	elongate_2	ribosome	43	elongate_3	2.00000000e+00	3.00000000e+00
4225	initiate	ribosome	69	elongate_1	0.00000000e+00	1.00000000e+00
4226	elongate_2	ribosome	83	elongate_2	2.00000000e+00	1.00000000e+00
4226	elongate_2	ribosome	83	elongate_3	3.00000000e+00	4.00000000e+00
4227	elongate_2	ribosome	53	elongate_2	1.00000000e+00	0.00000000e+00
4227	elongate_2	ribosome	53	elongate_3	4.00000000e+00	5.00000000e+00
4228	terminate	ribosome	77	terminate	1.00000000e+00	0.00000000e+00
4229	initiate	ribosome	68	elongate_1	1.00000000e+00	2.00000000e+00
4230	elongate_1	ribosome	68	elongate_1	2.00000000e+00	1.00000000e+00
4230	elongate_1	ribosome	68	elongate_2	0.00000000e+00	1.00000000e+00
4232	elongate_1	ribosome	69	elongate_1	1.00000000e+00	0.00000000e+00
4232	elongate_1	ribosome	69	elongate_2	1.00000000e+00	2.00000000e+00
4233	elongate_3	ribosome	55	elongate_3	5.00000000e+00	4.00000000e+00
4233	elongate_3	ribosome	55	terminate	0.00000000e+00	1.00000000e+00
4234	initiate	ribosome	97	elongate_1	0.00000000e+00	1.00000000e+00
4235	elongate_3	ribosome	43	elongate_3	4.00000000e+00	3.00000000e+00
4235	elongate_3	ribosome	43	terminate	1.00000000e+00	2.00000000e+00
4236	initiate	ribosome	20	elongate_1	1.00000000e+00	2.00000000e+00
4237	elongate_3	ribosome	3	elongate_3	3.00000000e+00	2.00000000e+00
4237	elongate_3	ribosome	3	terminate	2.00000000e+00	3.00000000e+00
4238	terminate	ribosome	43	terminate	3.00000000e+00	2.00000000e+00
4239	elongate_1	ribosome	20	elongate_1	2.00000000e+00	1.00000000e+00
4239	elongate_1	ribosome	20	elongate_2	2.00000000e+00	3.00000000e+00
4240	elongate_2	ribosome	69	elongate_2	3.00000000e+00	2.00000000e+00
4240	elongate_2	ribosome	69	elongate_3	2.00000000e+00	3.00000000e+00
4241	elongate_3	ribosome	53	elongate_3	3.00000000e+00	2.00000000e+00
4241	elongate_3	ribosome	53	terminate	2.00000000e+00	3.00000000e+00
4242	elongate_3	ribosome	83	elongate_3	2.00000000e+00	1.00000000e+00
4242	elongate_3	ribosome	83	terminate	3.00000000e+00	4.00000000e+00
4243	terminate	ribosome	53	terminate	4.00000000e+00	3.00000000e+00
4244	terminate	ribosome	55	terminate	3.00000000e+00	2.00000000e+00
4245	elongate_1	ribosome	97	elongate_1	1.00000000e+00	0.00000000e+00
4245	elongate_1	ribosome	97	elongate_2	2.00000000e+00	3.00000000e+00
4246	terminate	ribosome	83	terminate	2.00000000e+00	1.00000000e+00
4247	elongate_2	ribosome	20	elongate_2	3.00000000e+00	2.00000000e+00
4247	elongate_2	ribosome	20	elongate_3	1.00000000e+00	2.00000000e+00
4248	elongate_2	ribosome	97	elongate_2	2.00000000e+00	1.00000000e+00
4248	elongate_2	ribosome	97	elongate_3	2.00000000e+00	3.00000000e+00
4249	elongate_3	ribosome	20	elongate_3	3.00000000e+00	2.00000000e+00
4249	elongate_3	ribosome	20	terminate	1.00000000e+00	2.00000000e+00
4250	terminate	ribosome	3	terminate	2.00000000e+00	1.00000000e+00
4251	terminate	ribosome	20	terminate	1.00000000e+00	0.00000000e+00
4252	initiate	ribosome	54	elongate_1	0.00000000e+00	1.00000000e+00
4253	elongate_3	ribosome	97	elongate_3	2.00000000e+00	1.00000000e+00
4253	elongate_3	ribosome	97	terminate	0.00000000e+00	1.00000000e+00
4254	elongate_2	ribosome	68	elongate_2	1.00000000e+00	0.00000000e+00
4254	elongate_2	ribosome	68	elongate_3	1.00000000e+00	2.00000000e+00
4255	elongate_3	ribosome	69	elongate_3	2.00000000e+00	1.00000000e+00
4255	elongate_3	ribosome	69	terminate	1.00000000e+00	2.00000000e+00
4256	terminate	ribosome	69	terminate	2.00000000e+00	1.00000000e+00
4257	elongate_1	ribosome	54	elongate_1	1.00000000e+00	0.00000000e+00
4257	elongate_1	ribosome	54	elongate_2	0.00000000e+00	1.00000000e+00
4258	elongate_2	ribosome	54	elongate_2	1.00000000e+00	0.00000000e+00
4258	elongate_2	ribosome	54	elongate_3	1.00000000e+00	2.00000000e+00
4259	terminate	ribosome	97	terminate	1.00000000e+00	0.00000000e+00
4260	initiate	ribosome	75	elongate_1	0.00000000e+00	1.00000000e+00
4261	elongate_1	ribosome	75	elongate_1	1.00000000e+00	0.00000000e+00
4261	elongate_1	ribosome	75	elongate_2	0.00000000e+00	1.00000000e+00
4262	elongate_3	ribosome	54	elongate_3	2.00000000e+00	1.00000000e+00
4262	elongate_3	ribosome	54	terminate	0.00000000e+00	1.00000000e+00
4263	terminate	ribosome	54	terminate	1.00000000e+00	0.00000000e+00
4264	elongate_2	ribosome	75	elongate_2	1.00000000e+00	0.00000000e+00
4264	elongate_2	ribosome	75	elongate_3	1.00000000e+00	2.00000000e+00
4265	elongate_3	ribosome	68	elongate_3	2.00000000e+00	1.00000000e+00
4265	elongate_3	ribosome	68	terminate	0.00000000e+00	1.00000000e+00
4267	initiate	ribosome	59	elongate_1	0.00000000e+00	1.00000000e+00
4268	elongate_1	ribosome	59	elongate_1	1.00000000e+00	0.00000000e+00
4268	elongate_1	ribosome	59	elongate_2	0.00000000e+00	1.00000000e+00
4269	terminate	ribosome	68	terminate	1.00000000e+00	0.00000000e+00
4270	elongate_2	ribosome	59	elongate_2	1.00000000e+00	0.00000000e+00
4270	elongate_2	ribosome	59	elongate_3	1.00000000e+00	2.00000000e+00
4271	elongate_3	ribosome	75	elongate_3	2.00000000e+00	1.00000000e+00
4271	elongate_3	ribosome	75	terminate	0.00000000e+00	1.00000000e+00
4272	initiate	ribosome	32	elongate_1	0.00000000e+00	1.00000000e+00
4273	elongate_3	ribosome	59	elongate_3	1.00000000e+00	0.00000000e+00
4273	elongate_3	ribosome	59	terminate	1.00000000e+00	2.00000000e+00
4274	terminate	ribosome	59	terminate	2.00000000e+00	1.00000000e+00
4276	elongate_1	ribosome	32	elongate_1	1.00000000e+00	0.00000000e+00
4276	elongate_1	ribosome	32	elongate_2	0.00000000e+00	1.00000000e+00
4277	initiate	ribosome	53	elongate_1	0.00000000e+00	1.00000000e+00
4278	terminate	ribosome	75	terminate	1.00000000e+00	0.00000000e+00
4279	initiate	ribosome	44	elongate_1	1.00000000e+00	2.00000000e+00
4280	elongate_1	ribosome	44	elongate_1	2.00000000e+00	1.00000000e+00
4280	elongate_1	ribosome	44	elongate_2	1.00000000e+00	2.00000000e+00
4281	elongate_2	ribosome	32	elongate_2	2.00000000e+00	1.00000000e+00
4281	elongate_2	ribosome	32	elongate_3	0.00000000e+00	1.00000000e+00
4282	initiate	ribosome	30	elongate_1	1.00000000e+00	2.00000000e+00
4283	elongate_1	ribosome	53	elongate_1	2.00000000e+00	1.00000000e+00
4283	elongate_1	ribosome	53	elongate_2	1.00000000e+00	2.00000000e+00
4284	elongate_1	ribosome	30	elongate_1	1.00000000e+00	0.00000000e+00
4284	elongate_1	ribosome	30	elongate_2	2.00000000e+00	3.00000000e+00
4285	elongate_2	ribosome	44	elongate_2	3.00000000e+00	2.00000000e+00
4285	elongate_2	ribosome	44	elongate_3	1.00000000e+00	2.00000000e+00
4286	elongate_3	ribosome	32	elongate_3	2.00000000e+00	1.00000000e+00
4286	elongate_3	ribosome	32	terminate	0.00000000e+00	1.00000000e+00
4287	elongate_3	ribosome	44	elongate_3	1.00000000e+00	0.00000000e+00
4287	elongate_3	ribosome	44	terminate	1.00000000e+00	2.00000000e+00
4288	terminate	ribosome	44	terminate	2.00000000e+00	1.00000000e+00
4289	elongate_2	ribosome	30	elongate_2	2.00000000e+00	1.00000000e+00
4289	elongate_2	ribosome	30	elongate_3	0.00000000e+00	1.00000000e+00
4291	initiate	ribosome	58	elongate_1	0.00000000e+00	1.00000000e+00
4292	terminate	ribosome	32	terminate	1.00000000e+00	0.00000000e+00
4293	elongate_2	ribosome	53	elongate_2	1.00000000e+00	0.00000000e+00
4293	elongate_2	ribosome	53	elongate_3	1.00000000e+00	2.00000000e+00
4294	elongate_1	ribosome	58	elongate_1	1.00000000e+00	0.00000000e+00
4294	elongate_1	ribosome	58	elongate_2	0.00000000e+00	1.00000000e+00
4295	elongate_3	ribosome	30	elongate_3	2.00000000e+00	1.00000000e+00
4295	elongate_3	ribosome	30	terminate	0.00000000e+00	1.00000000e+00
4296	elongate_3	ribosome	53	elongate_3	1.00000000e+00	0.00000000e+00
4296	elongate_3	ribosome	53	terminate	1.00000000e+00	2.00000000e+00
4297	elongate_2	ribosome	58	elongate_2	1.00000000e+00	0.00000000e+00
4297	elongate_2	ribosome	58	elongate_3	0.00000000e+00	1.00000000e+00
4298	elongate_3	ribosome	58	elongate_3	1.00000000e+00	0.00000000e+00
4298	elongate_3	ribosome	58	terminate	2.00000000e+00	3.00000000e+00
4299	terminate	ribosome	30	terminate	3.00000000e+00	2.00000000e+00
4300	terminate	ribosome	58	terminate	2.00000000e+00	1.00000000e+00
4301	initiate	ribosome	19	elongate_1	0.00000000e+00	1.00000000e+00
4302	terminate	ribosome	53	terminate	1.00000000e+00	0.00000000e+00
4303	elongate_1	ribosome	19	elongate_1	1.00000000e+00	0.00000000e+00
4303	elongate_1	ribosome	19	elongate_2	0.00000000e+00	1.00000000e+00
4304	elongate_2	ribosome	19	elongate_2	1.00000000e+00	0.00000000e+00
4304	elongate_2	ribosome	19	elongate_3	0.00000000e+00	1.00000000e+00
4305	elongate_3	ribosome	19	elongate_3	1.00000000e+00	0.00000000e+00
4305	elongate_3	ribosome	19	terminate	0.00000000e+00	1.00000000e+00
4306	terminate	ribosome	19	terminate	1.00000000e+00	0.00000000e+00
4307	initiate	ribosome	32	elongate_1	0.00000000e+00	1.00000000e+00
4309	initiate	ribosome	67	elongate_1	1.00000000e+00	2.00000000e+00
4310	elongate_1	ribosome	32	elongate_1	2.00000000e+00	1.00000000e+00
4310	elongate_1	ribosome	32	elongate_2	0.00000000e+00	1.00000000e+00
4311	elongate_2	ribosome	32	elongate_2	1.00000000e+00	0.00000000e+00
4311	elongate_2	ribosome	32	elongate_3	0.00000000e+00	1.00000000e+00
4312	elongate_3	ribosome	32	elongate_3	1.00000000e+00	0.00000000e+00
4312	elongate_3	ribosome	32	terminate	0.00000000e+00	1.00000000e+00
4313	initiate	ribosome	68	elongate_1	1.00000000e+00	2.00000000e+00
4315	elongate_1	ribosome	68	elongate_1	2.00000000e+00	1.00000000e+00
4315	elongate_1	ribosome	68	elongate_2	0.00000000e+00	1.00000000e+00
4317	initiate	ribosome	54	elongate_1	1.00000000e+00	2.00000000e+00
4318	elongate_1	ribosome	67	elongate_1	2.00000000e+00	1.00000000e+00
4318	elongate_1	ribosome	67	elongate_2	1.00000000e+00	2.00000000e+00
4319	elongate_1	ribosome	54	elongate_1	1.00000000e+00	0.00000000e+00
4319	elongate_1	ribosome	54	elongate_2	2.00000000e+00	3.00000000e+00
4320	initiate	ribosome	41	elongate_1	0.00000000e+00	1.00000000e+00
4321	elongate_2	ribosome	54	elongate_2	3.00000000e+00	2.00000000e+00
4321	elongate_2	ribosome	54	elongate_3	0.00000000e+00	1.00000000e+00
4322	elongate_2	ribosome	68	elongate_2	2.00000000e+00	1.00000000e+00
4322	elongate_2	ribosome	68	elongate_3	1.00000000e+00	2.00000000e+00
4323	elongate_3	ribosome	54	elongate_3	2.00000000e+00	1.00000000e+00
4323	elongate_3	ribosome	54	terminate	1.00000000e+00	2.00000000e+00
4324	terminate	ribosome	32	terminate	2.00000000e+00	1.00000000e+00
4325	elongate_3	ribosome	68	elongate_3	1.00000000e+00	0.00000000e+00
4325	elongate_3	ribosome	68	terminate	1.00000000e+00	2.00000000e+00
4326	terminate	ribosome	68	terminate	2.00000000e+00	1.00000000e+00
4327	elongate_2	ribosome	67	elongate_2	1.00000000e+00	0.00000000e+00
4327	elongate_2	ribosome	67	elongate_3	0.00000000e+00	1.00000000e+00
4328	initiate	ribosome	86	elongate_1	1.00000000e+00	2.00000000e+00
4329	terminate	ribosome	54	terminate	1.00000000e+00	0.00000000e+00
4330	elongate_3	ribosome	67	elongate_3	1.00000000e+00	0.00000000e+00
4330	elongate_3	ribosome	67	terminate	0.00000000e+00	1.00000000e+00
